City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Bengkulu,ID,2022-08-11 19:48:18,-3.8004,102.2655,76.33,91,46,3.49
293,Adrar,MR,2022-08-11 19:48:19,20.5022,-10.0711,100.99,23,0,9.53
294,Bologoye,RU,2022-08-11 19:48:19,57.8799,34.1068,58.06,72,81,4.5
295,Dakar,SN,2022-08-11 19:48:19,14.6937,-17.4441,84.33,74,20,6.91
296,Olot,ES,2022-08-11 19:48:20,42.181,2.4901,81.25,64,100,1.01
297,Ayan,RU,2022-08-11 19:48:20,56.45,138.1667,55.44,97,100,11.74
298,Mahajanga,MG,2022-08-11 19:48:20,-15.7167,46.3167,73.42,49,20,13.8
299,Czestochowa,PL,2022-08-11 19:48:21,50.7965,19.1241,64.08,80,69,2.8
300,Alyangula,AU,2022-08-11 19:48:21,-13.8483,136.4192,69.62,77,29,8.59
301,Roebourne,AU,2022-08-11 19:48:21,-20.7833,117.1333,63.19,24,2,16.73
302,Aragarcas,BR,2022-08-11 19:48:22,-15.8975,-52.2508,84.85,26,0,0.0
303,Ojinaga,MX,2022-08-11 19:48:22,29.5667,-104.4167,99.57,34,40,0.0
304,Russell,US,2022-08-11 19:43:38,32.3502,-85.1999,89.38,65,75,8.05
305,Kruisfontein,ZA,2022-08-11 19:48:22,-34.0033,24.7314,54.88,91,100,2.28
306,Mawlaik,MM,2022-08-11 19:48:23,23.6333,94.4167,77.02,95,74,0.58
307,Miracema Do Tocantins,BR,2022-08-11 19:48:23,-9.5618,-48.3967,97.32,19,37,2.46
308,Kulachi,PK,2022-08-11 19:48:23,31.9286,70.4592,91.47,56,34,18.01
309,Bukachacha,RU,2022-08-11 19:48:23,52.9833,116.9167,51.33,90,27,2.15
310,Norilsk,RU,2022-08-11 19:48:24,69.3535,88.2027,49.62,68,85,5.01
311,Usinsk,RU,2022-08-11 19:48:24,65.9939,57.5281,53.19,75,74,15.14
312,Elk Plain,US,2022-08-11 19:48:24,47.0532,-122.3976,79.52,57,20,4.61
313,Takhtamygda,RU,2022-08-11 19:48:25,54.1,123.5667,54.21,95,100,2.64
314,Ahuimanu,US,2022-08-11 19:48:25,21.4447,-157.8378,85.71,68,20,16.11
315,Okhotsk,RU,2022-08-11 19:48:25,59.3833,143.3,56.75,95,100,2.93
316,Carutapera,BR,2022-08-11 19:48:26,-1.195,-46.02,81.86,73,88,9.86
317,Rivera,UY,2022-08-11 19:48:26,-30.9053,-55.5508,58.62,71,2,6.89
318,Mayo,US,2022-08-11 19:48:26,38.8876,-76.5119,89.37,54,0,3.44
319,Santa Rosalia,MX,2022-08-11 19:48:27,27.3167,-112.2833,88.39,54,25,10.18
320,North Bend,US,2022-08-11 19:48:27,43.4065,-124.2243,77.23,88,20,8.05
321,Murakami,JP,2022-08-11 19:48:27,38.2333,139.4833,74.55,96,100,1.5
322,Auki,SB,2022-08-11 19:48:28,-8.7676,160.7034,76.01,89,100,3.36
323,Klaksvik,FO,2022-08-11 19:48:28,62.2266,-6.589,52.72,81,100,11.52
324,Slave Lake,CA,2022-08-11 19:48:14,55.2834,-114.769,71.58,73,0,9.22
325,Hambantota,LK,2022-08-11 19:48:28,6.1241,81.1185,79.0,84,100,17.45
326,Shelburne,CA,2022-08-11 19:48:29,44.0787,-80.2041,69.3,55,0,14.63
327,Sandpoint,US,2022-08-11 19:45:17,48.2766,-116.5533,90.45,48,0,1.01
328,Talnakh,RU,2022-08-11 19:43:54,69.4865,88.3972,49.17,68,90,4.05
329,Tanout,NE,2022-08-11 19:48:29,14.9709,8.8879,93.79,34,29,7.36
330,Namwala,ZM,2022-08-11 19:48:30,-15.7504,26.4384,67.51,35,0,7.0
331,Yenotayevka,RU,2022-08-11 19:48:30,47.2456,47.0281,81.03,34,6,7.16
332,Souillac,MU,2022-08-11 19:48:30,-20.5167,57.5167,68.38,64,20,13.8
333,Alice Springs,AU,2022-08-11 19:48:31,-23.7,133.8833,35.15,100,0,8.05
334,Norman Wells,CA,2022-08-11 19:48:31,65.282,-126.8329,62.64,45,75,4.61
335,Coahuayana,MX,2022-08-11 19:43:57,18.7333,-103.6833,89.73,61,100,7.52
336,Sobolevo,RU,2022-08-11 19:48:31,54.4299,31.8996,59.88,66,0,7.7
337,Yulara,AU,2022-08-11 19:48:32,-25.2406,130.9889,45.52,47,0,9.08
338,Guadalajara,MX,2022-08-11 19:46:54,20.6667,-103.3333,83.98,52,100,1.01
339,Zlate Moravce,SK,2022-08-11 19:46:04,48.3855,18.4006,70.14,61,58,5.86
340,Morgan City,US,2022-08-11 19:48:32,29.6994,-91.2068,83.01,74,100,7.27
341,Chuzhou,CN,2022-08-11 19:48:33,32.3219,118.2978,82.06,70,91,4.79
342,Great Bend,US,2022-08-11 19:48:33,38.3645,-98.7648,92.61,31,0,9.22
343,Bintulu,MY,2022-08-11 19:48:33,3.1667,113.0333,79.21,100,20,3.44
344,Hami,CN,2022-08-11 19:48:34,42.8,93.45,87.19,27,40,14.23
345,Lagoa,PT,2022-08-11 19:48:34,39.05,-27.9833,73.85,81,100,13.67
346,Leona Vicario,MX,2022-08-11 19:48:34,20.9667,-87.1917,86.99,44,14,8.52
347,Pisco,PE,2022-08-11 19:48:34,-13.7,-76.2167,63.01,82,40,8.05
348,Karaton,ID,2022-08-11 19:48:35,-6.3424,106.1045,74.26,95,14,1.05
349,Grootfontein,NA,2022-08-11 19:48:35,-19.5667,18.1167,49.57,34,0,1.14
350,Praia,CV,2022-08-11 19:48:35,14.9215,-23.5087,84.74,61,20,9.22
351,San Jeronimo,PE,2022-08-11 19:48:36,-11.9472,-75.2829,62.55,42,85,6.24
352,East London,ZA,2022-08-11 19:48:36,-33.0153,27.9116,65.25,81,100,5.84
353,Poyarkovo,RU,2022-08-11 19:48:37,49.6,128.6833,53.08,97,80,5.35
354,Annau,TM,2022-08-11 19:48:37,37.8876,58.516,80.1,26,0,6.91
355,Makhachkala,RU,2022-08-11 19:48:37,42.9764,47.5024,78.78,68,0,14.92
356,Chuy,UY,2022-08-11 19:48:38,-33.6971,-53.4616,57.29,78,7,5.39
357,Katherine,AU,2022-08-11 19:48:38,-14.4667,132.2667,68.32,68,2,5.75
358,Barabai,ID,2022-08-11 19:48:38,-2.5833,115.3833,73.6,90,100,1.86
359,Baie-Comeau,CA,2022-08-11 19:47:44,49.2168,-68.1489,65.88,77,0,14.97
360,San Quintin,MX,2022-08-11 19:48:39,30.4833,-115.95,77.38,68,100,10.27
361,Voh,NC,2022-08-11 19:48:39,-20.9667,164.7,60.08,72,1,5.3
362,Waipawa,NZ,2022-08-11 19:48:39,-41.4122,175.5153,39.6,89,80,2.35
363,Najran,SA,2022-08-11 19:48:39,17.4924,44.1277,90.25,31,100,6.17
364,Puerto Carreno,CO,2022-08-11 19:48:40,6.189,-67.4859,87.78,62,40,5.75
365,Yumen,CN,2022-08-11 19:48:40,40.2833,97.2,80.01,37,0,13.73
366,Canarana,BR,2022-08-11 19:48:40,-11.6847,-41.7689,88.9,15,0,4.07
367,La Libertad,EC,2022-08-11 19:48:41,-2.2333,-80.9,73.06,78,75,9.22
368,Djambala,CG,2022-08-11 19:48:41,-2.5447,14.7533,77.27,43,100,5.66
369,Makakilo City,US,2022-08-11 19:44:02,21.3469,-158.0858,84.52,59,40,16.11
370,Ivaipora,BR,2022-08-11 19:48:41,-24.2478,-51.6847,63.79,61,1,3.4
371,Henties Bay,NA,2022-08-11 19:48:42,-22.116,14.2845,55.09,89,1,10.8
372,Hokitika,NZ,2022-08-11 19:48:42,-42.7167,170.9667,38.97,70,11,5.61
373,Rio Gallegos,AR,2022-08-11 19:48:42,-51.6226,-69.2181,41.05,65,20,9.22
374,Sanchez,DO,2022-08-11 19:48:43,19.2281,-69.6137,89.62,70,20,13.8
375,Roma,US,2022-08-11 19:48:03,43.2128,-75.4557,79.95,51,40,13.8
376,Verkhnevilyuysk,RU,2022-08-11 19:48:43,63.4453,120.3167,59.23,89,100,3.47
377,Calvinia,ZA,2022-08-11 19:48:43,-31.4707,19.776,52.29,56,83,7.0
378,Nelson Bay,AU,2022-08-11 19:48:44,-32.7167,152.15,55.99,97,100,3.0
379,Oktyabrskoye,RU,2022-08-11 19:45:26,43.0645,44.7417,66.34,93,0,4.47
380,Hamilton,US,2022-08-11 19:45:43,39.1834,-84.5333,86.65,57,0,10.36
381,Manggar,ID,2022-08-11 19:48:44,-2.8833,108.2667,81.37,82,92,9.04
382,Uyuni,BO,2022-08-11 19:48:45,-20.4597,-66.825,54.23,10,0,9.1
383,Praia Da Vitoria,PT,2022-08-11 19:48:45,38.7333,-27.0667,75.76,83,75,14.88
384,Tabou,CI,2022-08-11 19:48:45,4.423,-7.3528,76.51,78,99,9.73
385,Pochutla,MX,2022-08-11 19:48:45,15.7432,-96.4661,87.75,57,100,7.14
386,Dzidzantun,MX,2022-08-11 19:48:46,21.25,-89.05,94.23,42,13,4.99
387,Tuatapere,NZ,2022-08-11 19:48:46,-46.1333,167.6833,33.13,86,3,5.32
388,Sisimiut,GL,2022-08-11 19:48:46,66.9395,-53.6735,44.13,77,99,7.43
389,Xuddur,SO,2022-08-11 19:48:47,4.1213,43.8894,74.68,54,95,21.34
390,Mandalgovi,MN,2022-08-11 19:48:47,45.7625,106.2708,55.62,89,100,10.56
391,Flinders,AU,2022-08-11 19:48:47,-34.5833,150.8552,56.37,81,100,1.99
392,Ahipara,NZ,2022-08-11 19:48:48,-35.1667,173.1667,49.32,77,27,6.62
393,Louis Trichardt,ZA,2022-08-11 19:48:48,-23.0439,29.9032,62.51,49,0,2.64
394,Sungairaya,ID,2022-08-11 19:48:48,0.7,108.9,79.45,85,72,1.86
395,Kassiopi,GR,2022-08-11 19:48:49,39.7886,19.9186,82.04,47,6,2.37
396,Estelle,US,2022-08-11 19:48:49,29.8458,-90.1067,84.99,73,75,11.5
397,Sikonge,TZ,2022-08-11 19:48:49,-5.6333,32.7667,71.31,37,52,5.77
398,Tromso,NO,2022-08-11 19:48:50,69.6496,18.957,50.02,81,75,19.57
399,Aklavik,CA,2022-08-11 19:48:50,68.2191,-135.0107,62.6,59,20,5.75
400,Sept-Iles,CA,2022-08-11 19:48:50,50.2001,-66.3821,69.06,78,40,10.36
401,Nisia Floresta,BR,2022-08-11 19:48:51,-6.0911,-35.2086,84.58,79,17,7.11
402,Samarai,PG,2022-08-11 19:48:51,-10.6167,150.6667,78.84,82,98,17.54
403,Askiz,RU,2022-08-11 19:48:51,53.1319,90.5264,59.14,87,98,4.94
404,Ambulu,ID,2022-08-11 19:48:52,-8.345,113.6058,74.88,93,70,2.98
405,Corinto,GR,2022-08-11 19:48:52,37.9407,22.9573,79.9,46,5,2.84
406,Kano,NG,2022-08-11 19:48:52,12.0001,8.5167,74.95,78,99,7.76
407,San Ramon De La Nueva Oran,AR,2022-08-11 19:48:53,-23.1322,-64.326,76.42,20,4,3.4
408,Keti Bandar,PK,2022-08-11 19:48:53,24.1447,67.4497,82.54,88,100,13.0
409,Qeshm,IR,2022-08-11 19:48:53,26.9581,56.2719,91.27,77,54,5.53
410,Ajdabiya,LY,2022-08-11 19:48:54,30.7554,20.2263,80.44,69,0,14.03
411,Tomatlan,MX,2022-08-11 19:48:54,19.9333,-105.25,90.72,58,100,9.33
412,Kholm,RU,2022-08-11 19:48:54,59.2667,32.85,59.13,77,94,6.11
413,Sitka,US,2022-08-11 19:48:55,57.0531,-135.33,62.49,77,75,5.75
414,Kavaratti,IN,2022-08-11 19:48:55,10.5669,72.642,81.27,84,19,20.92
415,Presidencia Roque Saenz Pena,AR,2022-08-11 19:48:55,-26.7852,-60.4388,73.08,30,81,8.66
416,Asfi,MA,2022-08-11 19:48:56,32.2994,-9.2372,71.56,78,0,16.89
417,Deputatskiy,RU,2022-08-11 19:47:45,69.3,139.9,47.07,82,100,4.52
418,Dicabisagan,PH,2022-08-11 19:48:56,17.0818,122.4157,77.43,88,100,3.53
419,Cabedelo,BR,2022-08-11 19:48:56,-6.9811,-34.8339,81.27,76,39,8.28
420,Douglas,US,2022-08-11 19:46:27,41.3,-96.167,95.61,39,40,8.05
421,Ibra,OM,2022-08-11 19:48:57,22.6906,58.5334,89.35,49,99,4.52
422,Okha,RU,2022-08-11 19:48:57,53.5739,142.9478,54.88,96,62,4.85
423,Iwanai,JP,2022-08-11 19:48:57,42.9744,140.5089,70.86,98,100,3.89
424,Christchurch,NZ,2022-08-11 19:48:58,-43.5333,172.6333,28.47,93,7,2.3
425,Ambanja,MG,2022-08-11 19:48:58,-13.6833,48.45,70.83,71,53,3.51
426,Buzmeyin,TM,2022-08-11 19:48:58,38.0507,58.2056,80.33,26,0,6.91
427,San Cristobal,VE,2022-08-11 19:48:59,7.7669,-72.225,89.78,44,65,8.7
428,Florianopolis,BR,2022-08-11 19:48:59,-27.6146,-48.5012,64.4,84,75,10.36
429,Rundu,NA,2022-08-11 19:48:59,-17.9333,19.7667,62.98,11,3,5.26
430,La Ciotat,FR,2022-08-11 19:49:00,43.1748,5.6045,81.55,74,3,2.84
431,Denizli,TR,2022-08-11 19:49:00,37.8402,29.0698,79.18,38,12,5.61
432,Larsnes,NO,2022-08-11 19:49:00,62.2028,5.5773,58.01,95,100,8.48
433,Moose Factory,CA,2022-08-11 19:49:01,51.2585,-80.6094,66.18,48,75,14.97
434,Baruun-Urt,MN,2022-08-11 19:49:01,46.6806,113.2792,61.32,52,100,6.49
435,Coihaique,CL,2022-08-11 19:48:04,-45.5752,-72.0662,48.81,61,75,6.91
436,Payo,ID,2022-08-11 19:49:01,-3.7508,103.6372,74.07,91,72,1.86
437,Sangmelima,CM,2022-08-11 19:49:02,2.9333,11.9833,68.11,97,100,3.58
438,Kailua,US,2022-08-11 19:49:02,21.4022,-157.7394,85.98,70,20,16.11
439,Manokwari,ID,2022-08-11 19:49:02,-0.8667,134.0833,77.79,76,51,4.16
440,Namibe,AO,2022-08-11 19:44:12,-15.1961,12.1522,62.15,89,59,4.92
441,Araouane,ML,2022-08-11 19:49:03,18.9048,-3.5265,101.43,24,2,4.52
442,Champerico,GT,2022-08-11 19:49:03,14.3,-91.9167,93.74,63,18,5.44
443,Marilia,BR,2022-08-11 19:49:04,-22.2139,-49.9458,66.29,47,5,7.83
444,Ergani,TR,2022-08-11 19:49:04,38.2653,39.7621,83.5,29,0,3.96
445,Nome,US,2022-08-11 19:49:04,64.5011,-165.4064,51.87,83,100,8.05
446,Ialibu,PG,2022-08-11 19:49:05,-6.2821,143.9935,55.53,99,65,2.19
447,Manali,IN,2022-08-11 19:49:05,13.1667,80.2667,86.09,79,95,13.15
448,Waitara,NZ,2022-08-11 19:49:05,-38.925,174.25,39.99,77,6,12.95
449,Bongandanga,CD,2022-08-11 19:49:06,1.5,21.05,75.45,84,100,4.41
450,Worland,US,2022-08-11 19:49:06,44.0169,-107.9554,95.88,27,0,6.91
451,Yashan,CN,2022-08-11 19:49:06,22.1975,109.9419,75.76,93,78,3.09
452,Peleduy,RU,2022-08-11 19:49:07,59.6289,112.7406,54.75,93,100,3.8
453,Isla Vista,US,2022-08-11 19:49:07,34.4133,-119.861,101.3,40,0,6.91
454,Los Llanos De Aridane,ES,2022-08-11 19:49:08,28.6585,-17.9182,69.55,86,40,14.97
455,Khartoum,SD,2022-08-11 19:49:08,15.5518,32.5324,81.01,80,51,13.76
456,Kabwe,ZM,2022-08-11 19:49:09,-14.4469,28.4464,62.4,43,0,6.8
457,Kwekwe,ZW,2022-08-11 19:46:22,-18.9281,29.8149,59.9,37,0,6.08
458,Sioux Lookout,CA,2022-08-11 19:49:09,50.1001,-91.917,69.87,40,20,2.3
459,Chicama,PE,2022-08-11 19:49:09,-7.8447,-79.1469,63.14,59,13,9.44
460,Bhatkal,IN,2022-08-11 19:49:10,13.9667,74.5667,79.16,86,51,13.51
461,Omsukchan,RU,2022-08-11 19:49:10,62.5333,155.8,52.3,91,100,4.83
462,Bontang,ID,2022-08-11 19:49:10,0.1333,117.5,78.51,85,81,2.82
463,Albanel,CA,2022-08-11 19:49:11,48.8832,-72.4487,69.94,61,82,12.5
464,Tiarei,PF,2022-08-11 19:49:11,-17.5333,-149.3333,82.42,76,7,13.78
465,Saint-Raymond,CA,2022-08-11 19:48:05,45.467,-73.6095,82.42,66,75,13.8
466,Kudahuvadhoo,MV,2022-08-11 19:49:12,2.6708,72.8944,80.94,79,28,7.31
467,Taltal,CL,2022-08-11 19:49:12,-25.4,-70.4833,59.18,73,99,4.38
468,Darhan,MN,2022-08-11 19:49:13,49.4867,105.9228,57.97,88,97,3.31
469,Dongsheng,CN,2022-08-11 19:49:13,39.8161,109.9776,71.83,84,5,6.82
470,Synya,RU,2022-08-11 19:49:13,65.3718,58.0387,51.22,87,45,8.21
471,Ilhabela,BR,2022-08-11 19:49:14,-23.7781,-45.3581,64.35,84,47,7.25
472,Mbeya,TZ,2022-08-11 19:49:14,-8.9,33.45,54.16,69,100,6.2
473,Aktau,KZ,2022-08-11 19:49:14,43.65,51.2,75.78,32,5,9.46
474,Asau,RO,2022-08-11 19:49:15,46.4333,26.4,61.72,71,56,5.06
475,Flin Flon,CA,2022-08-11 19:45:16,54.7682,-101.865,75.04,53,75,18.41
476,Teabo,MX,2022-08-11 19:49:15,20.4,-89.2833,90.63,52,84,3.04
477,Zamora,EC,2022-08-11 19:49:15,-4.0692,-78.9567,78.04,88,98,1.3
478,Bathsheba,BB,2022-08-11 19:49:16,13.2167,-59.5167,88.41,70,75,13.8
479,Nara,JP,2022-08-11 19:49:16,34.6851,135.8049,83.52,65,99,2.44
480,Moerai,PF,2022-08-11 19:49:16,-22.4333,-151.3333,72.32,75,0,6.46
481,Minot,US,2022-08-11 19:44:46,48.2325,-101.2963,71.82,56,40,13.8
482,Yar-Sale,RU,2022-08-11 19:49:17,66.8333,70.8333,57.25,74,100,12.35
483,Alofi,NU,2022-08-11 19:49:17,-19.0595,-169.9187,76.89,83,75,8.05
484,Arrifes,PT,2022-08-11 19:49:17,37.7667,-25.7,73.65,73,20,9.22
485,Nuuk,GL,2022-08-11 19:45:43,64.1835,-51.7216,49.87,76,61,5.99
486,Beian,NO,2022-08-11 19:49:18,63.6559,9.5683,53.01,93,75,6.91
487,La Asuncion,VE,2022-08-11 19:49:18,11.0333,-63.8628,91.13,52,98,12.66
488,Hualmay,PE,2022-08-11 19:49:19,-11.0964,-77.6139,66.6,70,18,9.48
489,Pringsewu,ID,2022-08-11 19:49:19,-5.3582,104.9744,73.65,98,26,2.77
490,Duku,NG,2022-08-11 19:49:19,11.2361,4.9073,71.29,96,100,5.44
491,Bubaque,GW,2022-08-11 19:49:20,11.2833,-15.8333,80.6,82,100,15.77
492,Komsomolskiy,UZ,2022-08-11 19:49:20,40.4272,71.7189,77.72,38,32,6.91
493,Kisangani,CD,2022-08-11 19:49:20,0.5167,25.2,73.35,87,100,2.17
494,Maumere,ID,2022-08-11 19:49:21,-8.6199,122.2111,77.74,83,95,4.5
495,Nazare,BR,2022-08-11 19:49:21,-13.035,-39.0144,77.97,72,0,6.04
496,Swan Hill,AU,2022-08-11 19:49:21,-35.3378,143.5544,44.69,80,70,7.4
497,Velikiy Ustyug,RU,2022-08-11 19:46:59,60.7644,46.3106,60.93,69,100,7.7
498,Malinao,PH,2022-08-11 19:49:22,7.5917,124.6889,67.17,92,63,2.06
499,Riberalta,BO,2022-08-11 19:49:22,-10.9833,-66.1,84.4,39,0,0.0
500,Pecos,US,2022-08-11 19:49:23,31.4229,-103.4932,93.29,31,0,6.91
501,Lingao,CN,2022-08-11 19:49:23,19.9103,109.6859,78.93,92,100,10.45
502,Harper,LR,2022-08-11 19:49:23,4.375,-7.7169,76.35,78,99,10.65
503,Kautokeino,NO,2022-08-11 19:49:24,69.0125,23.0412,48.49,75,100,27.04
504,Scarborough,GB,2022-08-11 19:49:24,54.2797,-0.4044,72.34,72,52,8.99
505,Whitehorse,CA,2022-08-11 19:47:41,60.7161,-135.0538,56.1,82,75,11.5
506,Moshenskoye,RU,2022-08-11 19:49:25,58.5102,34.5911,58.73,73,100,5.17
507,Melong,CM,2022-08-11 19:49:25,5.1218,9.9614,66.79,99,100,1.12
508,Shalakusha,RU,2022-08-11 19:49:25,62.2247,40.2539,63.75,63,100,11.07
509,Alekseyevka,RU,2022-08-11 19:49:26,50.6309,38.6903,75.92,51,90,15.57
510,Bolu,TR,2022-08-11 19:49:26,40.6667,31.5833,60.49,96,36,1.9
511,Lamu,KE,2022-08-11 19:49:26,-2.2717,40.902,73.62,83,37,16.28
512,Tessalit,ML,2022-08-11 19:49:26,20.1986,1.0114,100.13,19,24,5.03
513,Masterton,NZ,2022-08-11 19:49:27,-40.9597,175.6575,39.4,96,84,2.86
514,Macusani,PE,2022-08-11 19:49:27,-14.0833,-70.4333,48.83,45,31,9.37
515,Avera,US,2022-08-11 19:49:27,33.194,-82.5271,88.56,43,98,8.97
516,Bara,NG,2022-08-11 19:49:28,10.3744,10.7288,71.38,90,100,5.37
517,Kashi,CN,2022-08-11 19:49:28,39.4547,75.9797,81.61,29,58,17.9
518,Weligama,LK,2022-08-11 19:49:28,5.9667,80.4167,77.7,91,88,8.59
519,Lumeje,AO,2022-08-11 19:49:29,-11.55,20.7833,66.29,21,6,4.54
520,Wangaratta,AU,2022-08-11 19:49:29,-36.3667,146.3333,50.05,98,100,4.61
521,Coos Bay,US,2022-08-11 19:45:09,43.3665,-124.2179,76.32,88,20,8.05
522,Micheweni,TZ,2022-08-11 19:49:29,-4.9667,39.8333,74.46,79,46,12.5
523,Finnsnes,NO,2022-08-11 19:49:30,69.2296,17.9811,54.21,91,100,35.72
524,Almeirim,BR,2022-08-11 19:49:30,-1.5233,-52.5817,93.24,37,55,3.67
525,Toora-Khem,RU,2022-08-11 19:49:30,52.4675,96.11,51.78,80,89,1.43
526,Maarianhamina,AX,2022-08-11 19:49:31,60.0973,19.9348,62.46,88,0,0.0
527,Bandarbeyla,SO,2022-08-11 19:45:07,9.4942,50.8122,76.39,80,100,28.72
528,Oriximina,BR,2022-08-11 19:49:31,-1.7656,-55.8661,92.77,35,86,4.94
529,Kargil,IN,2022-08-11 19:49:31,34.5667,76.1,60.08,56,67,8.14
530,Lypnyazhka,UA,2022-08-11 19:49:32,48.4469,31.0761,70.77,60,100,6.53
531,Acarau,BR,2022-08-11 19:49:32,-2.8856,-40.12,80.82,73,90,18.21
532,Bosaso,SO,2022-08-11 19:49:32,11.2842,49.1816,89.4,47,85,22.75
533,Margarita,PA,2022-08-11 19:49:33,9.3314,-79.8889,79.11,84,100,4.97
534,Sault Sainte Marie,CA,2022-08-11 19:45:17,46.5168,-84.3333,68.56,51,0,18.41
535,Raahe,FI,2022-08-11 19:49:33,64.6833,24.4833,59.09,68,37,20.8
536,Ambilobe,MG,2022-08-11 19:49:34,-13.2,49.05,64.83,74,1,5.46
537,Port Charlotte,US,2022-08-11 19:49:34,26.9762,-82.0906,93.99,64,20,3.0
538,Ust-Kulom,RU,2022-08-11 19:49:34,61.6864,53.6902,54.27,78,53,5.75
539,Kamalpur,IN,2022-08-11 19:49:35,24.2,91.8333,74.89,98,36,2.3
540,Charlestown,AU,2022-08-11 19:45:33,-32.95,151.6667,56.1,89,100,4.0
541,Moree,AU,2022-08-11 19:49:35,-29.4667,149.85,54.91,81,100,13.94
542,Miyoshi,JP,2022-08-11 19:49:35,35.0833,137.0667,80.73,75,99,7.07
543,Mayor Pablo Lagerenza,PY,2022-08-11 19:49:36,-19.9309,-60.7718,78.4,21,0,7.7
544,Grafton,US,2022-08-11 19:47:18,42.207,-71.6856,83.12,49,0,8.05
545,Lulea,SE,2022-08-11 19:49:36,65.5842,22.1547,59.07,55,0,9.22
546,Benjamin Hill,MX,2022-08-11 19:49:37,30.1667,-111.1,88.56,40,36,0.98
547,Broome,US,2022-08-11 19:49:37,42.2506,-75.833,85.69,44,0,11.5
548,Campbell River,CA,2022-08-11 19:45:16,50.0163,-125.2446,71.26,64,75,4.61
549,Zyuzelskiy,RU,2022-08-11 19:49:37,56.4856,60.1331,57.04,96,39,5.84
550,Petrov Val,RU,2022-08-11 19:49:38,50.1434,45.2096,71.92,60,98,10.74
551,Marystown,CA,2022-08-11 19:47:33,47.1666,-55.1483,59.81,84,100,9.13
552,Ust-Maya,RU,2022-08-11 19:49:38,60.4167,134.5333,54.28,93,100,2.44
553,Guadalupe Y Calvo,MX,2022-08-11 19:49:38,26.1,-106.9667,62.83,74,84,1.12
554,Kolyvan,RU,2022-08-11 19:49:39,55.3053,82.7391,62.22,83,8,9.24
555,Darnah,LY,2022-08-11 19:49:39,32.767,22.6367,80.37,71,0,18.28
556,Surenavan,AM,2022-08-11 19:49:40,39.75,44.8,78.91,48,0,10.67
557,Aberdeen,GB,2022-08-11 19:49:40,57.1437,-2.0981,66.65,71,5,4.61
558,Mudanjiang,CN,2022-08-11 19:49:40,44.5833,129.6,56.55,94,4,3.89
559,Apache Junction,US,2022-08-11 19:49:41,33.4151,-111.5496,101.37,29,0,5.99
560,Saint-Georges,GD,2022-08-11 19:45:35,12.0564,-61.7485,85.68,74,75,6.91
561,Pacific Grove,US,2022-08-11 19:49:41,36.6177,-121.9166,82.38,79,20,13.8
562,Epe,NG,2022-08-11 19:49:41,6.5841,3.9834,74.84,88,96,6.91
563,Port Hedland,AU,2022-08-11 19:49:42,-20.3167,118.5667,66.25,34,100,13.8
564,Isiro,CD,2022-08-11 19:49:42,2.7739,27.616,65.3,99,98,1.7
565,Manhuacu,BR,2022-08-11 19:49:42,-20.2581,-42.0336,70.52,41,100,6.22
566,Zempoala,MX,2022-08-11 19:49:43,19.45,-96.4167,88.92,62,39,9.73
567,Navahrudak,BY,2022-08-11 19:49:43,53.6,25.8333,59.97,82,1,6.15
568,Bismarck,US,2022-08-11 19:47:26,46.8083,-100.7837,71.44,68,0,14.97
569,Valle De Allende,MX,2022-08-11 19:49:43,26.9333,-105.4,85.8,30,15,10.94
570,Halberstadt,DE,2022-08-11 19:49:44,51.9,11.05,74.32,43,47,4.03
571,La Ronge,CA,2022-08-11 19:45:16,55.1001,-105.2842,79.02,53,40,6.91
572,Ucluelet,CA,2022-08-11 19:49:44,48.9329,-125.5528,66.09,82,0,1.99
573,Pandan,PH,2022-08-11 19:49:44,14.0453,124.1694,79.66,84,100,1.34
574,Haines Junction,CA,2022-08-11 19:49:45,60.7522,-137.5108,54.3,84,100,2.44
